configName,workload,threads,target,actualTput,actualTput Total,averageLatency,operation,numOperations,minLatency,maxLatency,percentile95Latency,percentile99Latency
local,WA,16,10,9.873780176740665,157.98048282785064,3.75,CLEANUP,16.0,1.0,10.0,0.0,0.0
local,WA,16,100,99.86684420772303,1597.8695073235685,37413.10149750416,READ,6010.0,2367.0,5686381.0,86.0,188.0
local,WA,16,100,99.86684420772303,1597.8695073235685,2.4375,CLEANUP,16.0,1.0,4.0,0.0,0.0
local,WA,16,100,99.86684420772303,1597.8695073235685,39144.499332220366,UPDATE,5990.0,2381.0,5645067.0,84.0,188.0
local,WA,16,110,109.861757288745,1757.78811661992,39401.076375208366,READ,6599.0,2360.0,5184731.0,104.0,265.0
local,WA,16,110,109.861757288745,1757.78811661992,2.125,CLEANUP,16.0,0.0,4.0,0.0,0.0
local,WA,16,110,109.861757288745,1757.78811661992,39241.01211937585,UPDATE,6601.0,2415.0,5195295.0,96.0,290.0
local,WA,16,120,119.86714724513664,1917.8743559221862,40843.528330995796,READ,7130.0,2360.0,5446485.0,94.0,279.0
local,WA,16,120,119.86714724513664,1917.8743559221862,1.9375,CLEANUP,16.0,1.0,4.0,0.0,0.0
local,WA,16,120,119.86714724513664,1917.8743559221862,40283.10852819808,UPDATE,7270.0,2373.0,5439654.0,87.0,254.0
local,WA,16,130,125.1624705146103,2002.5995282337649,39957.86973518285,READ,7930.0,2320.0,5494167.0,90.0,288.0
local,WA,16,130,125.1624705146103,2002.5995282337649,1.5625,CLEANUP,16.0,0.0,5.0,0.0,0.0
local,WA,16,130,125.1624705146103,2002.5995282337649,45416.5109517601,UPDATE,7670.0,2381.0,5506583.0,89.0,388.0
local,WA,16,140,139.87294873822944,2237.967179811671,34722.22875973637,READ,8345.0,2404.0,5252195.0,92.0,235.0
local,WA,16,140,139.87294873822944,2237.967179811671,4.25,CLEANUP,16.0,2.0,15.0,0.0,0.0
local,WA,16,140,139.87294873822944,2237.967179811671,39070.976463630985,UPDATE,8455.0,2496.0,5311339.0,101.0,244.0
local,WA,16,15,14.827140256509526,237.23424410415242,4.375,CLEANUP,16.0,2.0,16.0,0.0,0.0
local,WA,16,150,149.86387364810298,2397.8219783696477,38001.60616208975,READ,8958.0,2338.0,5959834.0,94.0,263.0
local,WA,16,150,149.86387364810298,2397.8219783696477,2.625,CLEANUP,16.0,1.0,7.0,0.0,0.0
local,WA,16,150,149.86387364810298,2397.8219783696477,37425.955430214555,UPDATE,9042.0,2372.0,5959560.0,82.0,252.0
local,WA,16,160,159.86278444335278,2557.8045510936445,32170.87716732818,READ,9574.0,2349.0,6555717.0,73.0,192.0
local,WA,16,160,159.86278444335278,2557.8045510936445,2.1875,CLEANUP,16.0,1.0,6.0,0.0,0.0
local,WA,16,160,159.86278444335278,2557.8045510936445,37293.22137959692,UPDATE,9626.0,2393.0,6599245.0,75.0,204.0
local,WA,16,170,169.86269432208965,2717.8031091534344,39006.9427543979,READ,10289.0,2383.0,6946208.0,79.0,212.0
local,WA,16,170,169.86269432208965,2717.8031091534344,2.875,CLEANUP,16.0,0.0,22.0,0.0,0.0
local,WA,16,170,169.86269432208965,2717.8031091534344,36309.954603896746,UPDATE,10111.0,2371.0,6962536.0,73.0,208.0
local,WA,16,180,179.86809672906534,2877.8895476650455,36140.57065873827,READ,10763.0,2335.0,6959098.0,78.0,241.0
local,WA,16,180,179.86809672906534,2877.8895476650455,1.375,CLEANUP,16.0,0.0,5.0,0.0,0.0
local,WA,16,180,179.86809672906534,2877.8895476650455,36756.82688936053,UPDATE,10837.0,2358.0,7014468.0,79.0,217.0
local,WA,16,190,189.8829055415827,3038.126488665323,36947.146940909886,READ,11474.0,2304.0,5996234.0,81.0,220.0
local,WA,16,190,189.8829055415827,3038.126488665323,9.75,CLEANUP,16.0,1.0,94.0,0.0,0.0
local,WA,16,190,189.8829055415827,3038.126488665323,37383.31635175702,UPDATE,11326.0,2340.0,6011246.0,77.0,232.0
local,WA,16,20,19.86837203526636,317.8939525642618,1.9375,CLEANUP,16.0,1.0,5.0,0.0,0.0
local,WA,16,200,199.7070962588204,3195.3135401411264,36470.16932720435,READ,11965.0,2398.0,7169563.0,71.0,226.0
local,WA,16,200,199.7070962588204,3195.3135401411264,1.375,CLEANUP,16.0,0.0,5.0,0.0,0.0
local,WA,16,200,199.7070962588204,3195.3135401411264,37949.93469048608,UPDATE,12035.0,2411.0,7169992.0,80.0,218.0
local,WA,16,210,209.85659799137255,3357.705567861961,40075.924663534286,READ,12557.0,2288.0,6707825.0,75.0,214.0
local,WA,16,210,209.85659799137255,3357.705567861961,15.5,CLEANUP,16.0,1.0,109.0,0.0,0.0
local,WA,16,210,209.85659799137255,3357.705567861961,36958.01194336787,UPDATE,12643.0,2369.0,6712583.0,75.0,206.0
local,WA,16,220,219.57913998170173,3513.2662397072277,34974.37427254176,READ,13231.0,2279.0,7351270.0,66.0,235.0
local,WA,16,220,219.57913998170173,3513.2662397072277,1.8125,CLEANUP,16.0,0.0,3.0,0.0,0.0
local,WA,16,220,219.57913998170173,3513.2662397072277,39959.58584554636,UPDATE,13169.0,2343.0,7363519.0,66.0,236.0
local,WA,16,230,223.8188689037741,3581.1019024603856,32868.27059080326,READ,13744.0,2220.0,7269667.0,66.0,204.0
local,WA,16,230,223.8188689037741,3581.1019024603856,1.5,CLEANUP,16.0,0.0,5.0,0.0,0.0
local,WA,16,230,223.8188689037741,3581.1019024603856,37166.47993648961,UPDATE,13856.0,2327.0,7255512.0,67.0,203.0
local,WA,16,240,239.86207930439997,3837.7932688703995,33163.62459705676,READ,14270.0,2270.0,8095699.0,64.0,237.0
local,WA,16,240,239.86207930439997,3837.7932688703995,2.5,CLEANUP,16.0,1.0,5.0,0.0,0.0
local,WA,16,240,239.86207930439997,3837.7932688703995,40198.36235375086,UPDATE,14530.0,2330.0,8087647.0,65.0,249.0
local,WA,16,25,24.808355454116946,396.93368726587113,52789.83165660631,READ,1491.0,2512.0,3173529.0,127.0,883.0
local,WA,16,25,24.808355454116946,396.93368726587113,3.8125,CLEANUP,16.0,1.0,10.0,0.0,0.0
local,WA,16,250,249.86049455720556,3997.767912915289,41636.131062394605,READ,14825.0,2341.0,7950775.0,70.0,199.0
local,WA,16,250,249.86049455720556,3997.767912915289,8.4375,CLEANUP,16.0,2.0,87.0,0.0,0.0
local,WA,16,250,249.86049455720556,3997.767912915289,38815.45970345964,UPDATE,15175.0,2321.0,7949375.0,69.0,202.0
local,WA,16,260,259.86790048392066,4157.886407742731,39395.518587479935,READ,15575.0,2252.0,8254532.0,69.0,219.0
local,WA,16,260,259.86790048392066,4157.886407742731,2.125,CLEANUP,16.0,0.0,5.0,0.0,0.0
local,WA,16,260,259.86790048392066,4157.886407742731,40495.668096,UPDATE,15625.0,2312.0,8218043.0,68.0,220.0
local,WA,16,270,264.51354815534455,4232.216770485513,37469.05676828891,READ,16171.0,2300.0,6885532.0,69.0,211.0
local,WA,16,270,264.51354815534455,4232.216770485513,1.375,CLEANUP,16.0,0.0,5.0,0.0,0.0
local,WA,16,270,264.51354815534455,4232.216770485513,40350.96228972826,UPDATE,16229.0,2311.0,6902314.0,69.0,208.0
local,WA,16,280,279.8624009861818,4477.798415778909,40050.67495696563,READ,16847.0,2278.0,7541583.0,67.0,220.0
local,WA,16,280,279.8624009861818,4477.798415778909,17.5,CLEANUP,16.0,2.0,132.0,0.0,0.0
local,WA,16,280,279.8624009861818,4477.798415778909,41120.00775980421,UPDATE,16753.0,2323.0,7560585.0,68.0,215.0
local,WA,16,290,289.8743877653017,4637.9902042448275,38822.204003211744,READ,17436.0,2264.0,8004639.0,65.0,208.0
local,WA,16,290,289.8743877653017,4637.9902042448275,7.875,CLEANUP,16.0,2.0,82.0,0.0,0.0
local,WA,16,290,289.8743877653017,4637.9902042448275,43764.566574522,UPDATE,17364.0,2296.0,8033344.0,65.0,225.0
local,WA,16,30,29.866100316912508,477.85760507060013,45068.01589912281,READ,1824.0,2634.0,3350019.0,70.0,343.0
local,WA,16,30,29.866100316912508,477.85760507060013,3.625,CLEANUP,16.0,2.0,6.0,0.0,0.0
local,WA,16,300,286.1207588558349,4577.932141693358,40765.29366314619,READ,17990.0,2290.0,8195216.0,70.0,226.0
local,WA,16,300,286.1207588558349,4577.932141693358,1.375,CLEANUP,16.0,1.0,6.0,0.0,0.0
local,WA,16,300,286.1207588558349,4577.932141693358,39761.75968906163,UPDATE,18010.0,2349.0,8232442.0,69.0,222.0
local,WA,16,35,34.80739905854273,556.9183849366837,46898.990253411306,READ,2052.0,2598.0,3801797.0,76.0,216.0
local,WA,16,35,34.80739905854273,556.9183849366837,3.8125,CLEANUP,16.0,2.0,16.0,0.0,0.0
local,WA,16,35,34.80739905854273,556.9183849366837,49902.56983240224,UPDATE,2148.0,2648.0,3867041.0,78.0,217.0
local,WA,16,40,39.866778515128615,637.8684562420578,52770.44995794786,READ,2378.0,2615.0,3920045.0,74.0,508.0
local,WA,16,40,39.866778515128615,637.8684562420578,4.875,CLEANUP,16.0,1.0,30.0,0.0,0.0
local,WA,16,40,39.866778515128615,637.8684562420578,39881.01279933939,UPDATE,2422.0,2477.0,3923619.0,74.0,332.0
local,WA,16,45,44.80175224631008,716.8280359409613,44921.702182759895,READ,2703.0,2424.0,4240008.0,69.0,341.0
local,WA,16,45,44.80175224631008,716.8280359409613,2.3125,CLEANUP,16.0,1.0,4.0,0.0,0.0
local,WA,16,45,44.80175224631008,716.8280359409613,48579.56358917316,UPDATE,2697.0,2465.0,4211609.0,68.0,425.0
local,WA,16,50,49.87489713302466,797.9983541283946,42684.47606470782,READ,3029.0,2630.0,3787697.0,98.0,350.0
local,WA,16,50,49.87489713302466,797.9983541283946,3.0625,CLEANUP,16.0,2.0,7.0,0.0,0.0
local,WA,16,50,49.87489713302466,797.9983541283946,50407.7566475934,UPDATE,2971.0,2551.0,3793347.0,121.0,467.0
local,WA,16,55,54.81682045830184,877.0691273328295,47160.908203720646,READ,3279.0,2367.0,6863126.0,127.0,401.0
local,WA,16,55,54.81682045830184,877.0691273328295,2.125,CLEANUP,16.0,0.0,5.0,0.0,0.0
local,WA,16,55,54.81682045830184,877.0691273328295,60669.82204155375,UPDATE,3321.0,2469.0,6837670.0,132.0,545.0
local,WA,16,60,59.86480531466438,957.8368850346301,40759.6750483559,READ,3619.0,2526.0,4888773.0,73.0,263.0
local,WA,16,60,59.86480531466438,957.8368850346301,3.25,CLEANUP,16.0,0.0,10.0,0.0,0.0
local,WA,16,60,59.86480531466438,957.8368850346301,40765.742250767944,UPDATE,3581.0,2655.0,4882065.0,76.0,240.0
local,WA,16,65,64.8228176318064,1037.1650821089024,44504.00681474003,READ,3962.0,2539.0,4885508.0,90.0,317.0
local,WA,16,65,64.8228176318064,1037.1650821089024,3.125,CLEANUP,16.0,1.0,7.0,0.0,0.0
local,WA,16,65,64.8228176318064,1037.1650821089024,42509.59953100573,UPDATE,3838.0,2503.0,4902769.0,88.0,279.0
local,WA,16,70,69.86899563318778,1117.9039301310045,41982.48978610911,READ,4161.0,2408.0,4314515.0,83.0,351.0
local,WA,16,70,69.86899563318778,1117.9039301310045,3.125,CLEANUP,16.0,2.0,9.0,0.0,0.0
local,WA,16,70,69.86899563318778,1117.9039301310045,38299.69733427695,UPDATE,4239.0,2534.0,4204542.0,94.0,288.0
local,WA,16,75,74.82727370985309,1197.2363793576494,41356.986666666664,READ,4575.0,2332.0,5479594.0,134.0,269.0
local,WA,16,75,74.82727370985309,1197.2363793576494,17.4375,CLEANUP,16.0,2.0,121.0,0.0,0.0
local,WA,16,75,74.82727370985309,1197.2363793576494,44894.17604519774,UPDATE,4425.0,2428.0,5492117.0,140.0,284.0
local,WA,16,80,79.86290201820209,1277.8064322912335,49973.040703837185,READ,4717.0,2348.0,5462842.0,138.0,326.0
local,WA,16,80,79.86290201820209,1277.8064322912335,2.9375,CLEANUP,16.0,1.0,11.0,0.0,0.0
local,WA,16,80,79.86290201820209,1277.8064322912335,35471.59799303707,UPDATE,4883.0,2415.0,5281521.0,134.0,306.0
local,WA,16,85,84.81482097420631,1357.037135587301,39104.93868016352,READ,5137.0,2298.0,4989510.0,120.0,354.0
local,WA,16,85,84.81482097420631,1357.037135587301,4.3125,CLEANUP,16.0,1.0,13.0,0.0,0.0
local,WA,16,85,84.81482097420631,1357.037135587301,38884.69741260122,UPDATE,5063.0,2426.0,4968410.0,123.0,309.0
local,WA,16,90,89.86669773169798,1437.8671637071677,38404.09880239521,READ,5344.0,2472.0,5781153.0,111.0,270.0
local,WA,16,90,89.86669773169798,1437.8671637071677,4.875,CLEANUP,16.0,1.0,19.0,0.0,0.0
local,WA,16,90,89.86669773169798,1437.8671637071677,37774.98991935484,UPDATE,5456.0,2455.0,5794682.0,103.0,299.0
local,WA,16,95,94.80880224879826,1516.9408359807721,47352.11111111111,READ,5643.0,2430.0,5534469.0,89.0,320.0
local,WA,16,95,94.80880224879826,1516.9408359807721,3.5,CLEANUP,16.0,1.0,10.0,0.0,0.0
local,WA,16,95,94.80880224879826,1516.9408359807721,32170.100920618377,UPDATE,5757.0,2483.0,5494643.0,81.0,239.0
